id,number,enname,form1,form2,form3,form4,form5,type1,type2,hp,attack,defense,spattack,spdefense,speed,krname,imgname
c5dc5f7f-91b0-420d-bb12-2cb9125b5da4,763,Tsareena,,,,,,Grass,,72,120,98,50,98,72,달코퀸,tsareena.avif
538d6cea-32a8-4ee8-b9f3-40c4f5f94426,764,Comfey,,,,,,Fairy,,51,52,90,82,110,100,큐아링,comfey.avif
106e335d-00ff-4625-a5f5-a73db1faa7ff,765,Oranguru,,,,,,Normal,Psychic,90,60,80,90,110,60,하랑우탄,oranguru.avif
5e6a6edb-5a53-4d25-81ab-fd1c0ebd243a,766,Passimian,,,,,,Fighting,,100,120,90,40,60,80,내던숭이,passimian.avif
32cafa01-62af-49ed-95cd-eda943e9f9fc,767,Wimpod,,,,,,Bug,Water,25,35,40,20,30,80,꼬시레,wimpod.avif
4db5034f-d602-4ec9-bf57-f3e1770ab56f,768,Golisopod,,,,,,Bug,Water,75,125,140,60,90,40,갑주무사,golisopod.avif
df7d8708-461e-46e5-a281-aa867428daa8,769,Sandygast,,,,,,Ghost,Ground,55,55,80,70,45,15,모래꿍,sandygast.avif
2c34ad79-f475-43e8-8230-62f46c916637,770,Palossand,,,,,,Ghost,Ground,85,75,110,100,75,35,모래성이당,palossand.avif
67bdac6d-4c06-4ff8-bcf2-8d9007852b3b,771,Pyukumuku,,,,,,Water,,55,60,130,30,130,5,해무기,pyukumuku.avif
7ed35e06-fe7c-4e28-a372-c4ca4f3431de,772,Type: Null,,,,,,Normal,,95,95,95,95,95,59,타입:널,typenull.avif
f587a890-9fe1-432b-8763-5f8b9dbca6e5,773,Silvally,,,,,,Normal,,95,95,95,95,95,95,실버디,silvally.avif
fe1cd764-5101-4a17-a5a7-cccf029d5381,774,Minior,Meteor Form,Core Form,,,,Rock,Flying,60,60,100,60,100,60,메테노,minior.avif
7bd5eb9f-009d-4630-a1ff-a4d6e8b11e22,775,Komala,,,,,,Normal,,65,115,65,75,95,65,자말라,komala.avif
69c16da7-72d9-4eee-9fd7-95d05a480e74,776,Turtonator,,,,,,Fire,Dragon,60,78,135,91,85,36,폭거북스,turtonator.avif
91fae7c0-5aac-440f-ae32-e00de68e00a3,777,Togedemaru,,,,,,Electric,Steel,65,98,63,40,73,96,토게데마루,togedemaru.avif
82a52c36-8e20-4529-8593-fed62a3a4c39,778,Mimikyu,,,,,,Ghost,Fairy,55,90,80,50,105,96,따라큐,mimikyu.avif
71615df6-997a-4c8e-b1df-8eac6e17f218,779,Bruxish,,,,,,Water,Psychic,68,105,70,70,70,92,치갈기,bruxish.avif
b21f2527-467d-4ea9-8404-ca461a6501ac,780,Drampa,,,,,,Normal,Dragon,78,60,85,135,91,36,할비롱,drampa.avif
3f34eb96-eea8-4690-8f40-f5b72746c902,781,Dhelmise,,,,,,Ghost,Grass,70,131,100,86,90,40,타타륜,dhelmise.avif
cfd690e3-b80b-4774-9f88-5b347a01aaa2,782,Jangmo-o,,,,,,Dragon,,45,55,65,45,45,45,짜랑꼬,jangmoo.avif
c652e5d4-cc1b-4cdd-b3b8-926629ff3808,783,Hakamo-o,,,,,,Dragon,Fighting,55,75,90,65,70,65,짜랑고우,hakamoo.avif
62ba3217-2aa2-4b04-b669-3f30a3bec5e1,784,Kommo-o,,,,,,Dragon,Fighting,75,110,125,100,105,85,짜랑고우거,kommoo.avif
de253331-3347-409a-99e0-adac7854ea77,785,Tapu Koko,,,,,,Electric,Fairy,70,115,85,95,75,130,카푸꼬꼬꼭,tapukoko.avif
b1a63aea-0cea-49a0-a6b8-b3b3b7ed66d4,786,Tapu Lele,,,,,,Psychic,Fairy,70,85,75,130,115,95,카푸나비나,tapulele.avif
2947c175-9546-444b-b00c-df5677abfe68,787,Tapu Bulu,,,,,,Grass,Fairy,70,130,115,85,95,75,카푸브루루,tapubulu.avif
1d0c6cd2-c977-48ea-9acd-caace0a83dbe,788,Tapu Fini,,,,,,Water,Fairy,70,75,115,95,130,85,카푸느지느,tapufini.avif
aaf52e1b-8b6f-4287-9ad1-aff2989a0472,789,Cosmog,,,,,,Psychic,,43,29,31,29,31,37,코스모그,cosmog.avif
3b9d01e8-27a7-4251-8c69-9bcfd479da31,790,Cosmoem,,,,,,Psychic,,43,29,131,29,131,37,코스모움,cosmoem.avif
d8986a37-1904-4e91-9b18-a23c10bfbe6d,791,Solgaleo,,,,,,Psychic,Steel,137,137,107,113,89,97,솔가레오,solgaleo.avif
c7d83b48-c5f4-4d81-8f17-cb2a290d0f65,792,Lunala,,,,,,Psychic,Ghost,137,113,89,137,107,97,루나아라,lunala.avif
36b52907-f067-48db-94f7-75b8b43e5ce1,793,Nihilego,,,,,,Rock,Poison,109,53,47,127,131,103,텅비드,nihilego.avif
fe4f16e0-161b-4df2-bcf0-9e45fa88997d,794,Buzzwole,,,,,,Bug,Fighting,107,139,139,53,53,79,매시붕,buzzwole.avif
522f25b2-c73c-4803-bb4d-679b82b4f6ab,795,Pheromosa,,,,,,Bug,Fighting,71,137,37,137,37,151,페로코체,pheromosa.avif
477f7bf4-fd53-4ebf-80ef-2add43b614bc,796,Xurkitree,,,,,,Electric,,83,89,71,173,71,83,전수목,xurkitree.avif
2c72af47-c42c-4555-a1e8-c69b96bf89b8,797,Celesteela,,,,,,Steel,Flying,97,101,103,107,101,61,철화구야,celesteela.avif
d0d89918-34d9-4b08-bdfc-62db487f9112,798,Kartana,,,,,,Grass,Steel,59,181,131,59,31,109,종이신도,kartana.avif
6f4878d2-d167-4a09-a56b-404bc12c25ba,799,Guzzlord,,,,,,Dark,Dragon,223,101,53,97,53,43,악식킹,guzzlord.avif
91ef9e84-adc3-412b-bb4e-496b4dbf689f,800,Necrozma,Dusk Mane Necrozma,Dawn Wings Necrozma,Ultra Necrozma,,,Psychic,,97,107,101,127,89,79,네크로즈마,necrozma.avif
2982f34d-3ffe-4efd-a4ab-af49c9290b8f,801,Magearna,,,,,,Steel,Fairy,80,95,115,130,115,65,마기아나,magearna.avif
340a06ce-fdd3-4e88-b730-0519aada3748,802,Marshadow,,,,,,Fighting,Ghost,90,125,80,90,90,125,마샤도,marshadow.avif
b8f79778-4615-4ed8-9cf5-ed5c3f88c0b1,803,Poipole,,,,,,Poison,,67,73,67,73,67,73,베베놈,poipole.avif
a7aa01ee-6741-4843-8693-3b4c98792a41,804,Naganadel,,,,,,Poison,Dragon,73,73,73,127,73,121,아고용,naganadel.avif
9566a203-553f-45ef-bb3b-3874faf87995,805,Stakataka,,,,,,Rock,Steel,61,131,211,53,101,13,차곡차곡,stakataka.avif
bc151e77-30b4-4b7c-8bcf-277c5411ea3c,806,Blacephalon,,,,,,Fire,Ghost,53,127,53,151,79,107,두파팡,blacephalon.avif
dc6c9e28-6761-41d9-9df6-10765b505780,807,Zeraora,,,,,,Electric,,88,112,75,102,80,143,제라오라,zeraora.avif
d678ba7a-b22c-4ebd-b30d-3f9ce95815f0,808,Meltan,,,,,,Steel,,46,65,65,55,35,34,멜탄,meltan.avif
4e936a0d-acce-494c-b623-0e1d636161a7,809,Melmetal,,,,,,Steel,,135,143,143,80,65,34,멜메탈,melmetal.avif
da4c97d2-e33e-4978-88bc-c509c474f223,810,Grookey,,,,,,Grass,,50,65,50,40,40,65,흥나숭,grookey.avif
3de7fd2e-adc1-48f6-9b5a-ed6a38ba4ae8,811,Thwackey,,,,,,Grass,,70,85,70,55,60,80,채키몽,thwackey.avif
66fe1935-83fc-4143-859c-dcb39d5612c3,812,Rillaboom,,,,,,Grass,,100,125,90,60,70,85,고릴타,rillaboom.avif
0250c122-d1ec-4e26-b1e6-99c3d2ad25f5,813,Scorbunny,,,,,,Fire,,50,71,40,40,40,69,염버니,scorbunny.avif
ce7a49d2-4f30-447f-a515-966fcdaf7bd8,814,Raboot,,,,,,Fire,,65,86,60,55,60,94,래비풋,raboot.avif
71dc85de-d7b9-4da5-b698-b92dcd08ec63,815,Cinderace,,,,,,Fire,,80,116,75,65,75,119,에이스번,cinderace.avif
a11fc7f0-124d-4a9e-b0ed-e895b588a88f,816,Sobble,,,,,,Water,,50,40,40,70,40,70,울머기,sobble.avif
7fdf1f2c-ff41-4115-9dc6-6882a3f3a0cb,817,Drizzile,,,,,,Water,,65,60,55,95,55,90,누겔레온,drizzile.avif
16eb4cec-6e0d-4a3d-a586-1911de286d89,818,Inteleon,,,,,,Water,,70,85,65,125,65,120,인텔리레온,inteleon.avif
47e4fc7b-7361-4d8e-8285-8d3e9d10ddfc,819,Skwovet,,,,,,Normal,,70,55,55,35,35,25,탐리스,skwovet.avif
d5de1ea5-4140-4efa-acd5-a854be70de29,820,Greedent,,,,,,Normal,,120,95,95,55,75,20,요씽리스,greedent.avif
4f85e5c8-9cdc-468e-a78f-2c94afc27361,821,Rookidee,,,,,,Flying,,38,47,35,33,35,57,파라꼬,rookidee.avif
ba1472bf-a8c8-4a2c-be1d-7e2033c559c7,822,Corvisquire,,,,,,Flying,,68,67,55,43,55,77,파크로우,corvisquire.avif
a06c6dfc-f4d1-46d7-81a2-7579a196c5ad,823,Corviknight,,,,,,Flying,Steel,98,87,105,53,85,67,아머까오,corviknight.avif
c8eaf9f8-20d8-45e1-b451-23cacaf342fb,824,Blipbug,,,,,,Bug,,25,20,20,25,45,45,두루지벌레,blipbug.avif
1963a21b-bca8-4c10-8d00-b168f4b1fc6b,825,Dottler,,,,,,Bug,Psychic,50,35,80,50,90,30,레돔벌레,dottler.avif
4f2d35d0-e5be-4e02-b2f4-7fc80ef7b1dc,826,Orbeetle,,,,,,Bug,Psychic,60,45,110,80,120,90,이올브,orbeetle.avif
389204fb-7f0d-4fba-ad11-cd0d7c93a9ac,827,Nickit,,,,,,Dark,,40,28,28,47,52,50,훔처우,nickit.avif
2833978c-27c2-490b-98cd-4d3600376623,828,Thievul,,,,,,Dark,,70,58,58,87,92,90,폭슬라이,thievul.avif
a05c9b6c-5cf9-45b9-ac8b-34ce76b63188,829,Gossifleur,,,,,,Grass,,40,40,60,40,60,10,꼬모카,gossifleur.avif
8a9dd9a3-3de6-4095-a0cd-0a6dfa6b46b5,830,Eldegoss,,,,,,Grass,,60,50,90,80,120,60,백솜모카,eldegoss.avif
cdd63575-70a5-4737-8d58-3bd7d493888e,831,Wooloo,,,,,,Normal,,42,40,55,40,45,48,우르,wooloo.avif
1dd3c443-774f-41bf-9087-43eac08b6f14,832,Dubwool,,,,,,Normal,,72,80,100,60,90,88,배우르,dubwool.avif
045a0389-64a5-4521-af45-724684ef9795,833,Chewtle,,,,,,Water,,50,64,50,38,38,44,깨물부기,chewtle.avif
882df5bc-17c6-4068-b176-53d36d0d3728,834,Drednaw,,,,,,Water,Rock,90,115,90,48,68,74,갈가부기,drednaw.avif
b2d99844-465b-4a38-81cd-ec935ee34f43,835,Yamper,,,,,,Electric,,59,45,50,40,50,26,멍파치,yamper.avif
ce8515a3-db94-40e9-a5c9-dbe618e72fea,836,Boltund,,,,,,Electric,,69,90,60,90,60,121,펄스멍,boltund.avif
b9bc627a-f189-4247-8ca4-b1d77e3dbc47,837,Rolycoly,,,,,,Rock,,30,40,50,40,50,30,탄동,rolycoly.avif
782dabfa-fd39-41e4-a190-45694822dc13,838,Carkol,,,,,,Rock,Fire,80,60,90,60,70,50,탄차곤,carkol.avif
33938cd4-f745-4063-89c3-5aced79b550a,839,Coalossal,,,,,,Rock,Fire,110,80,120,80,90,30,석탄산,coalossal.avif
b136ef06-7f47-4459-9f97-c611bba7c02d,840,Applin,,,,,,Grass,Dragon,40,40,80,40,40,20,과사삭벌레,applin.avif
3c36f837-ef6a-43d6-a72b-c3cccd946c9b,841,Flapple,,,,,,Grass,Dragon,70,110,80,95,60,70,애프룡,flapple.avif
451359d5-172b-46b8-ab01-d44a6308fa34,842,Appletun,,,,,,Grass,Dragon,110,85,80,100,80,30,단지래플,appletun.avif
aa617f23-d1d8-4925-9912-607aa28f7667,843,Silicobra,,,,,,Ground,,52,57,75,35,50,46,모래뱀,silicobra.avif
380f2732-d802-49c9-bc5d-23464b70b757,844,Sandaconda,,,,,,Ground,,72,107,125,65,70,71,사다이사,sandaconda.avif
1b0d1db7-7a8f-4f31-899b-a10578f0f34d,845,Cramorant,,,,,,Flying,Water,70,85,55,85,95,85,윽우지,cramorant.avif
adae28f6-5ab4-47b3-b432-0e574d941424,846,Arrokuda,,,,,,Water,,41,63,40,40,30,66,찌로꼬치,arrokuda.avif
41b6bd93-43cf-4bda-a6e0-19d127c7046a,847,Barraskewda,,,,,,Water,,61,123,60,60,50,136,꼬치조,barraskewda.avif
4e05a3a1-dd53-4a79-b900-3ba3da5aa08b,848,Toxel,,,,,,Electric,Poison,40,38,35,54,35,40,일레즌,toxel.avif
e17d2342-86cd-4d2b-924d-c0358b2f4a51,849,Toxtricity,Amped Form,Low Key Form,,,,Electric,Poison,75,98,70,114,70,75,스트린더,toxtricity.avif
e2cb0a92-a220-4972-99d0-c4efd983a042,850,Sizzlipede,,,,,,Fire,Bug,50,65,45,50,50,45,태우지네,sizzlipede.avif
13325e7b-4cc0-4403-9df1-c68ff3818d5b,851,Centiskorch,,,,,,Fire,Bug,100,115,65,90,90,65,다태우지네,centiskorch.avif
0edb31b5-1a42-4964-9bb0-87f933d22120,852,Clobbopus,,,,,,Fighting,,50,68,60,50,50,32,때때무노,clobbopus.avif
5e8f981e-0961-485f-bed1-55ae08b50d1a,853,Grapploct,,,,,,Fighting,,80,118,90,70,80,42,케오퍼스,grapploct.avif
542d8b13-5486-4b62-8f31-a0d92fa56929,854,Sinistea,,,,,,Ghost,,40,45,45,74,54,50,데인차,sinistea.avif
fb0fcdba-af0c-48d9-862d-e724ff10cfd2,855,Polteageist,,,,,,Ghost,,60,65,65,134,114,70,포트데스,polteageist.avif
60639942-b91c-4591-8224-eb6a3017d271,856,Hatenna,,,,,,Psychic,,42,30,45,56,53,39,몸지브림,hatenna.avif
a4fffb72-9420-4a31-9051-d5ee848e762e,857,Hattrem,,,,,,Psychic,,57,40,65,86,73,49,손지브림,hattrem.avif
21e154bb-0d3d-4374-9ed6-85679f0687ab,858,Hatterene,,,,,,Psychic,Fairy,57,90,95,136,103,29,브리무음,hatterene.avif
3ddad9ef-849b-4e75-8698-e9f27d0f6169,859,Impidimp,,,,,,Dark,Fairy,45,45,30,55,40,50,메롱꿍,impidimp.avif
1095f2de-4316-46c9-8e9f-76d493295bd4,860,Morgrem,,,,,,Dark,Fairy,65,60,45,75,55,70,쏘겨모,morgrem.avif
44d1528a-58f1-4b55-936f-50dd77f846cd,861,Grimmsnarl,,,,,,Dark,Fairy,95,120,65,95,75,60,오롱털,grimmsnarl.avif
2d9dab3d-47e1-4bd7-9682-be703ea2f8dd,862,Obstagoon,,,,,,Dark,Normal,93,90,101,60,81,95,가로막구리,obstagoon.avif
2e95b52c-800e-4b2a-a10d-d8ef0039a186,863,Perrserker,,,,,,Steel,,70,110,100,50,60,50,나이킹,perrserker.avif
3c1f62d9-bc32-463e-bfe7-c9bb8f1c7864,864,Cursola,,,,,,Ghost,,60,95,50,145,130,30,산호르곤,cursola.avif
060b2c8d-95f1-45e8-ac72-8509e20f18d9,865,Sirfetch'd,,,,,,Fighting,,62,135,95,68,82,65,창파나이트,sirfetchd.avif
7b32648c-1fb4-48b0-8128-9514b407f827,866,Mr. Rime,,,,,,Ice,Psychic,80,85,75,110,100,70,마임꽁꽁,mrrime.avif
78927a24-9ee0-4c47-8b03-8bfd6aac0c00,867,Runerigus,,,,,,Ground,Ghost,58,95,145,50,105,30,데스판,runerigus.avif
b0768408-bc62-4d12-a029-f8175e57a7c5,868,Milcery,,,,,,Fairy,,45,40,40,50,61,34,마빌크,milcery.avif
662d44f5-170a-476c-98ed-dd4851d12ddd,869,Alcremie,,,,,,Fairy,,65,60,75,110,121,64,마휘핑,alcremie.avif
c2584ece-103d-4664-b794-86ccc6e1b1f7,870,Falinks,,,,,,Fighting,,65,100,100,70,60,75,대여르,falinks.avif
8c988fa2-db25-4d64-84b7-116adb874e9a,871,Pincurchin,,,,,,Electric,,48,101,95,91,85,15,찌르성게,pincurchin.avif
7a3fb3d0-f906-41e1-80a1-2de877ad4fa3,872,Snom,,,,,,Ice,Bug,30,25,35,45,30,20,누니머기,snom.avif
1e5100f2-f5a5-4037-8507-b3450cb16665,873,Frosmoth,,,,,,Ice,Bug,70,65,60,125,90,65,모스노우,frosmoth.avif
04058b4a-1abb-4fb0-9eff-041bf2283570,874,Stonjourner,,,,,,Rock,,100,125,135,20,20,70,돌헨진,stonjourner.avif
0d6895cb-0428-47b2-8554-6fb356c8a24d,875,Eiscue,Ice Face,Noice Face,,,,Ice,,75,80,110,65,90,50,빙큐보,eiscue.avif
fe4df09c-ebb9-4061-82bb-e6cdb36b3b3d,876,Indeedee,Male,Female,,,,Psychic,Normal,60,65,55,105,95,95,에써르,indeedee.avif
06200e2f-9054-4771-b29c-ba959303694a,877,Morpeko,Full Belly Mode,Hangry Mode,,,,Electric,Dark,58,95,58,70,58,97,모르페코,morpeko.avif
55a845e0-5fec-4e97-b196-6b0f7d880791,878,Cufant,,,,,,Steel,,72,80,49,40,49,40,끼리동,cufant.avif
4b0041ae-2e1a-45a8-905d-e5d67dfd4bd2,879,Copperajah,,,,,,Steel,,122,130,69,80,69,30,대왕끼리동,copperajah.avif
89465055-66e6-4656-bbb7-199f71f2a345,880,Dracozolt,,,,,,Electric,Dragon,90,100,90,80,70,75,파치래곤,dracozolt.avif
9fa158c3-821e-4a40-8dd5-4b3813a986e2,881,Arctozolt,,,,,,Electric,Ice,90,100,90,90,80,55,파치르돈,arctozolt.avif
50aab228-5d62-41d6-9b68-00e5c8887d41,882,Dracovish,,,,,,Water,Dragon,90,90,100,70,80,75,어래곤,dracovish.avif
ed891fbc-03f9-4e46-8e52-0b9aadeac116,883,Arctovish,,,,,,Water,Ice,90,90,100,80,90,55,어치르돈,arctovish.avif
c5a3eab7-1ef0-4024-be44-f0453b46f462,884,Duraludon,,,,,,Steel,Dragon,70,95,115,120,50,85,두랄루돈,duraludon.avif
ebc04d51-9d1f-4b78-b348-47e23488a761,885,Dreepy,,,,,,Dragon,Ghost,28,60,30,40,30,82,드라꼰,dreepy.avif
5a02305e-5d41-4edb-96cb-dc4cb8078867,886,Drakloak,,,,,,Dragon,Ghost,68,80,50,60,50,102,드래런치,drakloak.avif
f1e31abc-a400-4085-88c5-fd73ba06693e,887,Dragapult,,,,,,Dragon,Ghost,88,120,75,100,75,142,드래펄트,dragapult.avif
5e406929-45c9-4f25-926e-f58243de8631,888,Zacian,Hero of Many Battles,Crowned Sword,,,,Fairy,,92,120,115,80,115,138,자시안,zacian.avif
a245640d-9583-4b82-9aea-4ce7cd5cd5a2,889,Zamazenta,Hero of Many Battles,Crowned Shield,,,,Fighting,,92,120,115,80,115,138,자마젠타,zamazenta.avif
2338c6c8-516b-4c93-bbd8-10b12605b303,890,Eternatus,Eternamax,,,,,Poison,Dragon,140,85,95,145,95,130,무한다이노,eternatus.avif
ffb1f352-11ef-4c33-8612-6f03e5317c2c,891,Kubfu,,,,,,Fighting,,60,90,60,53,50,72,치고마,kubfu.avif
087fa502-7753-4aef-98c0-029b0ff5892a,892,Urshifu,Single Strike Style,Rapid Strike Style,,,,Fighting,Dark,100,130,100,63,60,97,우라오스,urshifu.avif
1e3a0380-d81f-4add-a63a-45570d1ef269,893,Zarude,,,,,,Dark,Grass,105,120,105,70,95,105,자루도,zarude.avif
c158b2ce-4ec1-4f7c-99b0-51dc36c33116,894,Regieleki,,,,,,Electric,,80,100,50,100,50,200,레지에레키,regieleki.avif
f22daad0-a37e-46fb-8771-ac9885e5a196,895,Regidrago,,,,,,Dragon,,200,100,50,100,50,80,레지드래고,regidrago.avif
6db2c36b-822d-440d-833f-8e3817e926c2,896,Glastrier,,,,,,Ice,,100,145,130,65,110,30,블리자포스,glastrier.avif
31d94108-6b4f-40c6-aab3-7a183fcd3071,897,Spectrier,,,,,,Ghost,,100,65,60,145,80,130,레이스포스,spectrier.avif
03b55535-e05a-4c88-a180-d68f9a0253ca,898,Calyrex,,,,,,Psychic,Grass,100,80,80,80,80,80,버드렉스,calyrex.avif
7a646c21-4b14-4c12-bef8-37e12390c86b,898,Calyrex,Ice Rider,Shadow Rider,,,,Psychic,Ice,100,165,150,85,130,50,버드렉스,calyrex.avif
7d218fe2-4757-4765-8c43-918879c63491,899,Wyrdeer,,,,,,Normal,Psychic,103,105,72,105,75,65,신비록,wyrdeer.avif
c29b2374-5289-4446-9f6b-55a7a95afe94,900,Kleavor,,,,,,Bug,Rock,70,135,95,45,70,85,사마자르,kleavor.avif
a2e398b6-4f06-4cca-bb01-5177df8ca13c,901,Ursaluna,,,,,,Ground,Normal,130,140,105,45,80,50,다투곰,ursaluna.avif
a1029821-a9f4-4a52-8ac0-fcd76b6a609d,902,Basculegion,Male,Female,,,,Water,Ghost,120,112,65,80,75,78,대쓰여너,basculegion.avif
fbec663c-24d8-4dea-995b-092b6f7673d8,903,Sneasler,,,,,,Fighting,Poison,80,130,60,40,80,120,포푸니크,sneasler.avif
fe94cd5f-56c5-41e8-a07b-fe42d86a7d8a,904,Overqwil,,,,,,Dark,Poison,85,115,95,65,65,85,장침바루,overqwil.avif
3d3e7f07-1e3c-4113-a32f-005109654579,905,Enamorus,Incarnate Forme,Therian Forme,,,,Fairy,Flying,74,115,70,135,80,106,러브로스,enamorus.avif
0cdd6ccc-949f-4c72-a622-3f7740f711b9,906,Sprigatito,,,,,,Grass,,40,61,54,45,45,65,나오하,sprigatito.webp
1177ba6a-ca06-484c-beee-774e3cece29e,907,Floragato,,,,,,Grass,,61,80,63,60,63,83,나로테,floragato.webp
53ee678c-c0cd-40f8-a57f-8c3d1d598751,908,Meowscarada,,,,,,Grass,Dark,76,110,70,81,70,123,마스카나,meowscarada.webp
f607bdd6-0916-4e40-b7e2-d236566a5973,909,Fuecoco,,,,,,Fire,,67,45,59,63,40,36,뜨아거,fuecoco.webp
66b45dd3-3ab9-4f93-b27f-a1627a8df8ce,910,Crocalor,,,,,,Fire,,81,55,78,90,58,49,악뜨거,crocalor.webp
738e8566-18e7-42d2-88af-823536bfe212,911,Skeledirge,,,,,,Fire,Ghost,104,75,100,110,75,66,라우드본,skeledirge.webp
388f9a1b-54af-47d1-82b3-2ff10972cefa,912,Quaxly,,,,,,Water,,55,65,45,50,45,50,꾸왁스,quaxly.webp
27ec02d8-339f-4f43-9749-2723dd707f8a,913,Quaxwell,,,,,,Water,,70,85,65,65,60,65,아꾸왁,quaxwell.webp
64cf3c88-e9d2-4f08-a71f-9ba11c3134d5,914,Quaquaval,,,,,,Water,Fighting,85,120,80,85,75,85,웨이니발,quaquaval.webp
139537dc-89bb-469b-ada4-a193195e2bd2,915,Lechonk,,,,,,Normal,,54,45,40,35,45,35,맛보돈,lechonk.webp
017c57e2-d7b9-4699-868b-8a05305de10e,916,Oinkologne,Male,Female,,,,Normal,,110,100,75,59,80,65,퍼퓨돈,oinkologne.webp
d6556d42-4691-45f8-a409-29de2f5e192c,917,Tarountula,,,,,,Bug,,35,41,45,29,40,20,타랜툴라,tarountula.webp
2364aad3-6dc8-45d1-b407-f8472b313d80,918,Spidops,,,,,,Bug,,60,79,92,52,86,35,트래피더,spidops.webp
d6bedab7-4e69-4b17-ad32-d4be952dfa47,919,Nymble,,,,,,Bug,,33,46,40,21,25,45,콩알뚜기,nymble.webp
0155f6a0-b040-453d-8b23-0a0c6e758c66,920,Lokix,,,,,,Bug,Dark,71,102,78,52,55,92,엑스레그,lokix.webp
9dc79e10-92bf-447a-a5c0-98f45dabf0cc,921,Pawmi,,,,,,Electric,,45,50,20,40,25,60,빠모,pawmi.webp
e8685c04-9bd1-4fc6-b4f4-c3eafa4824ae,922,Pawmo,,,,,,Electric,Fighting,60,75,40,50,40,85,빠모트,pawmo.webp
58e286ea-8b6d-4f4e-8d8e-241aae7e8bfa,923,Pawmot,,,,,,Electric,Fighting,70,115,70,70,60,105,빠르모트,pawmot.webp
8468b022-c0b2-4625-930b-007fe56d3c59,924,Tandemaus,,,,,,Normal,,50,50,45,40,45,75,두리쥐,tandemaus.webp
23e25661-c311-4b15-8b4f-accbb78965ac,925,Maushold,Family of Four,Family of Three,,,,Normal,,74,75,70,65,75,111,파밀리쥐,maushold.webp
68217d40-0169-4003-b706-cc619209862a,926,Fidough,,,,,,Fairy,,37,55,70,30,55,65,쫀도기,fidough.webp
69f467b2-2260-4ac4-ac7d-bbf6adfbe076,927,Dachsbun,,,,,,Fairy,,57,80,115,50,80,95,바우첼,dachsbun.webp
09e96177-fb70-42d5-a80b-4d65e3468774,928,Smoliv,,,,,,Grass,Normal,41,35,45,58,51,30,미니브,smoliv.webp
2213eff4-ec55-4a96-a3b0-dcd400bd14d0,929,Dolliv,,,,,,Grass,Normal,52,53,60,78,78,33,올리뇨,dolliv.webp
0941336b-a76b-43a1-8a5f-ad6c30d0ee22,930,Arboliva,,,,,,Grass,Normal,78,69,90,125,109,39,올리르바,arboliva.webp
0d9391fd-d136-44a8-a887-e825e41e3294,931,Squawkabilly,Green Plumage,Blue Plumage,Yellow Plumage,White Plumage,,Normal,Flying,82,96,51,45,51,92,시비꼬,squawkabilly.webp
d943ed13-1fd1-4259-93d3-c8177bdc8a78,932,Nacli,,,,,,Rock,,55,55,75,35,35,25,베베솔트,nacli.webp
4354fff6-f8da-4397-a1c7-a1658a548913,933,Naclstack,,,,,,Rock,,60,60,100,35,65,35,스태솔트,naclstack.webp
21b97bab-c234-4066-80b5-73f4bf8da439,934,Garganacl,,,,,,Rock,,100,100,130,45,90,35,콜로솔트,garganacl.webp
2742041a-12b0-4bcb-94ec-2759fa7b0551,935,Charcadet,,,,,,Fire,,40,50,40,50,40,35,카르본,charcadet.webp
a917d2bf-8a98-4b9e-8964-c434f0418ea5,936,Armarouge,,,,,,Fire,Psychic,85,60,100,125,80,75,카디나르마,armarouge.webp
275e2403-ff1d-4d50-971a-159d947da2ab,937,Ceruledge,,,,,,Fire,Ghost,75,125,80,60,100,85,파라블레이즈,ceruledge.webp
18048182-b0c5-4172-87df-54e02e4a1ea1,938,Tadbulb,,,,,,Electric,,61,31,41,59,35,45,빈나두,tadbulb.webp
2adc9e6e-97b7-4b02-a173-9ab5a9ddb2a9,939,Bellibolt,,,,,,Electric,,109,64,91,103,83,45,찌리배리,bellibolt.webp
9faf3708-8596-42a2-aac4-ee1cd5580e5e,940,Wattrel,,,,,,Electric,Flying,40,40,35,55,40,70,찌리비,wattrel.webp
b37a4d34-07d4-4338-a3e8-dd93c72deb94,941,Kilowattrel,,,,,,Electric,Flying,70,70,60,105,60,125,찌리비크,kilowattrel.webp
b59dde27-950f-4b18-9fa7-e22ea86301c4,942,Maschiff,,,,,,Dark,,60,78,60,40,51,51,오라티프,maschiff.webp
5e85ea2b-26b9-4626-8197-2919abd63a7c,943,Mabosstiff,,,,,,Dark,,80,120,90,60,70,85,마피티프,mabosstiff.webp
52e1d163-5a08-4463-aa4c-f810abda83d2,944,Shroodle,,,,,,Poison,Normal,40,65,35,40,35,75,땃쭈르,shroodle.webp
9cdb855f-6338-4e08-b913-c911c419fa80,945,Grafaiai,,,,,,Poison,Normal,63,95,65,80,72,110,태깅구르,grafaiai.webp
04ed597b-3332-4171-832e-3fcf538d5172,946,Bramblin,,,,,,Grass,Ghost,40,65,30,45,35,60,그푸리,bramblin.webp
00e9477b-608b-4679-8309-7314a22b4276,947,Brambleghast,,,,,,Grass,Ghost,55,115,70,80,70,90,공푸리,brambleghast.webp
7eb44aff-d38f-43e5-aa38-57f54730a660,948,Toedscool,,,,,,Ground,Grass,40,40,35,50,100,70,들눈해,toedscool.webp
916b6df2-51ca-4d95-a5f7-261a0838aa9d,949,Toedscruel,,,,,,Ground,Grass,80,70,65,80,120,100,육파리,toedscruel.webp
